Date,Open,High,Low,Close,Volume,MA5,MA3
2024-01-02,58839000.0,60997000.0,58814000.0,60206000.0,8221.19868374,,
2024-01-03,60205000.0,60799000.0,54346000.0,58581000.0,16310.30692586,,
2024-01-04,58581000.0,60162000.0,57319000.0,59477000.0,6254.53768656,,59421333.333333336
2024-01-05,59477000.0,59695000.0,57577000.0,59351000.0,4822.3896766,,59136333.333333336
2024-01-06,59351000.0,59518000.0,58651000.0,59329000.0,2482.6262327,59388800.0,59385666.666666664
2024-01-07,59329000.0,59879000.0,58630000.0,59108000.0,3285.09256035,59169200.0,59262666.666666664
2024-01-08,59105000.0,63410000.0,57801000.0,63010000.0,11161.48689391,60055000.0,60482333.333333336
2024-01-09,63011000.0,64385000.0,60748000.0,62014000.0,9882.55128738,60562400.0,61377333.333333336
2024-01-10,62001000.0,65000000.0,59730000.0,63621000.0,16442.71360776,61416400.0,62881666.666666664
2024-01-11,63621000.0,66779000.0,62246000.0,63550000.0,14392.35118741,62260600.0,63061666.666666664
2024-01-12,63560000.0,63820000.0,58200000.0,59435000.0,11517.51602146,62326000.0,62202000.0
2024-01-13,59430000.0,59860000.0,58174000.0,58968000.0,5542.07595015,61517600.0,60651000.0
2024-01-14,58968000.0,59254000.0,57312000.0,57391000.0,3950.54738176,60593000.0,58598000.0
2024-01-15,57380000.0,59340000.0,57332000.0,58354000.0,3967.32180816,59539600.0,58237666.666666664
2024-01-16,58416000.0,59577000.0,58169000.0,59196000.0,3748.9674189,58668800.0,58313666.666666664
2024-01-17,59218000.0,59300000.0,58269000.0,58776000.0,2837.33448993,58537000.0,58775333.333333336
2024-01-18,58776000.0,58900000.0,56754000.0,57284000.0,4268.88383965,58200200.0,58418666.666666664
2024-01-19,57281000.0,58180000.0,55935000.0,57739000.0,5634.88177074,58269800.0,57933000.0
2024-01-20,57738000.0,57796000.0,57242000.0,57517000.0,2127.46454183,58102400.0,57513333.333333336
2024-01-21,57550000.0,57942000.0,57350000.0,57387000.0,2003.6715815,57740600.0,57547666.666666664
2024-01-22,57392000.0,57543000.0,54659000.0,54689000.0,6334.41138362,56923200.0,56531000.0
2024-01-23,54689000.0,55576000.0,53125000.0,55389000.0,7696.9657732,56544200.0,55821666.666666664
2024-01-24,55389000.0,55850000.0,54446000.0,55200000.0,3615.04171313,56036400.0,55092666.666666664
2024-01-25,55200000.0,55586000.0,54760000.0,55101000.0,2868.41775244,55553200.0,55230000.0
2024-01-26,55101000.0,58146000.0,54957000.0,57503000.0,5241.71188424,55576400.0,55934666.666666664
2024-01-27,57526000.0,58189000.0,57046000.0,58086000.0,2217.23585074,56255800.0,56896666.666666664
2024-01-28,58084000.0,58880000.0,57400000.0,57855000.0,2804.05316336,56749000.0,57814666.666666664
2024-01-29,57855000.0,59210000.0,57561000.0,59101000.0,3400.58213496,57529200.0,58347333.333333336
2024-01-30,59129000.0,59863000.0,58600000.0,58965000.0,4111.4027948,58302000.0,58640333.333333336
2024-01-31,58966000.0,59848000.0,58221000.0,58738000.0,3372.05512523,58549000.0,58934666.666666664
2024-02-01,58730000.0,59302000.0,57804000.0,59150000.0,2757.18048169,58761800.0,58951000.0
2024-02-02,59150000.0,59531000.0,58551000.0,59299000.0,2278.87315759,59050600.0,59062333.333333336
2024-02-03,59295000.0,59485000.0,59120000.0,59260000.0,1168.38699158,59082400.0,59236333.333333336
2024-02-04,59262000.0,59324000.0,58633000.0,58811000.0,1272.47453255,59051600.0,59123333.333333336
2024-02-05,58814000.0,59800000.0,58311000.0,58882000.0,2801.14722486,59080400.0,58984333.333333336
2024-02-06,58882000.0,59400000.0,58650000.0,59039000.0,2068.07481117,59058200.0,58910666.666666664
2024-02-07,59020000.0,60373000.0,58745000.0,60232000.0,4016.91251278,59244800.0,59384333.333333336
2024-02-08,60242000.0,62200000.0,60232000.0,62011000.0,4403.57321568,59795000.0,60427333.333333336
2024-02-09,62011000.0,64955000.0,61717000.0,63682000.0,8059.0341961,60769200.0,61975000.0
2024-02-10,63682000.0,64890000.0,63062000.0,64549000.0,3520.61476764,61902600.0,63414000.0
2024-02-11,64549000.0,65500000.0,64256000.0,65230000.0,3675.68043315,63140800.0,64487000.0
2024-02-12,65231000.0,67444000.0,64887000.0,67002000.0,6674.5189116,64494800.0,65593666.666666664
2024-02-13,67002000.0,67698000.0,65800000.0,67309000.0,6757.73223342,65554400.0,66513666.666666664
2024-02-14,67309000.0,70300000.0,66800000.0,70199000.0,8040.24948851,66857800.0,68170000.0
2024-02-15,70195000.0,72216000.0,70190000.0,71253000.0,8360.6265065,68198600.0,69587000.0
2024-02-16,71253000.0,72500000.0,70782000.0,72128000.0,4895.5305616,69578200.0,71193333.33333333
2024-02-17,72134000.0,72267000.0,69595000.0,71530000.0,6239.93681452,70483800.0,71637000.0
2024-02-18,71500000.0,72158000.0,70669000.0,71964000.0,3622.39704322,71414800.0,71874000.0
2024-02-19,71968000.0,72412000.0,71728000.0,71755000.0,3590.53994514,71726000.0,71749666.66666667
2024-02-20,71755000.0,73100000.0,71010000.0,72191000.0,5210.9537578,71913600.0,71970000.0
2024-02-21,72160000.0,72465000.0,71100000.0,72397000.0,3784.15692927,71967400.0,72114333.33333333
2024-02-22,72397000.0,72399000.0,71458000.0,71601000.0,2956.43290437,71981600.0,72063000.0
2024-02-23,71600000.0,71835000.0,70657000.0,70805000.0,2937.89362228,71749800.0,71601000.0
2024-02-24,70804000.0,71467000.0,70542000.0,71107000.0,2768.92244263,71620200.0,71171000.0
2024-02-25,71107000.0,71595000.0,70907000.0,71256000.0,1867.42810931,71433200.0,71056000.0
2024-02-26,71254000.0,75000000.0,70000000.0,74742000.0,6152.52849944,71902200.0,72368333.33333333
2024-02-27,74741000.0,79183000.0,74554000.0,78619000.0,10168.66847875,73305800.0,74872333.33333333
2024-02-28,78621000.0,88424000.0,78082000.0,87634000.0,19254.09747335,76671600.0,80331666.66666667
2024-02-29,87695000.0,90000000.0,85244000.0,85910000.0,14269.12684354,79632200.0,84054333.33333333
2024-03-01,85911000.0,88500000.0,85910000.0,87397000.0,6256.97193595,82860400.0,86980333.33333333
2024-03-02,87397000.0,87724000.0,86090000.0,86383000.0,5481.66253212,85188600.0,86563333.33333333
2024-03-03,86382000.0,87993000.0,85000000.0,87982000.0,6017.57168637,87061200.0,87254000.0
2024-03-04,87978000.0,95586000.0,87302000.0,95500000.0,13254.11820787,88634400.0,89955000.0
2024-03-05,95500000.0,97000000.0,88024000.0,91275000.0,22134.5823534,89707400.0,91585666.66666667
2024-03-06,91284000.0,94917000.0,88233000.0,93325000.0,12290.20386486,90893000.0,93366666.66666667
2024-03-07,93325000.0,95678000.0,92670000.0,94060000.0,5792.49252841,92428400.0,92886666.66666667
2024-03-08,94044000.0,98543000.0,94000000.0,96237000.0,8721.93321965,94079400.0,94540666.66666667
2024-03-09,96237000.0,96420000.0,95120000.0,95946000.0,3946.68168858,94168600.0,95414333.33333333
2024-03-10,95946000.0,98445000.0,95904000.0,97495000.0,5997.98580277,95412600.0,96559333.33333333
2024-03-11,97501000.0,101940000.0,95132000.0,100404000.0,14017.56814882,96828400.0,97948333.33333333
2024-03-12,100404000.0,102350000.0,99000000.0,101200000.0,8326.93269496,98256400.0,99699666.66666667
2024-03-13,101200000.0,104865000.0,100909000.0,104122000.0,7708.11925332,99833400.0,101908666.66666667
2024-03-14,104121000.0,105000000.0,100000000.0,102506000.0,10526.11243481,101145400.0,102609333.33333333
2024-03-15,102506000.0,104131000.0,95600000.0,101000000.0,17862.96961701,101846400.0,102542666.66666667
2024-03-16,101010000.0,102407000.0,95700000.0,96767000.0,7805.49537673,101119000.0,100091000.0
2024-03-17,96769000.0,100299000.0,94300000.0,99922000.0,10512.20194197,100863400.0,99229666.66666667
2024-03-18,99934000.0,100233000.0,97623000.0,99040000.0,6061.17057346,99847000.0,98576333.33333333
2024-03-19,99042000.0,99700000.0,92027000.0,92572000.0,14040.62247096,97860200.0,97178000.0
2024-03-20,92541000.0,100216000.0,89845000.0,99726000.0,14156.97655657,97605400.0,97112666.66666667
2024-03-21,99726000.0,99801000.0,95000000.0,95552000.0,7441.53702699,97362400.0,95950000.0
2024-03-22,95618000.0,96500000.0,92222000.0,93855000.0,6646.70819911,96149000.0,96377666.66666667
2024-03-23,93850000.0,95609000.0,92593000.0,93274000.0,3672.55444643,94995800.0,94227000.0
2024-03-24,93317000.0,97252000.0,93079000.0,96624000.0,3888.32456609,95806200.0,94584333.33333333
2024-03-25,96624000.0,100500000.0,95600000.0,99202000.0,7510.92358508,95701400.0,96366666.66666667
2024-03-26,99202000.0,100800000.0,98830000.0,100051000.0,5187.8255505,96601200.0,98625666.66666667
2024-03-27,100051000.0,101900000.0,98700000.0,99890000.0,6873.29706874,97808200.0,99714333.33333333
2024-03-28,99890000.0,101725000.0,99251000.0,100900000.0,5332.23099753,99333400.0,100280333.33333333
2024-03-29,100900000.0,101100000.0,99210000.0,99801000.0,4351.27001019,99968800.0,100197000.0
2024-03-30,99876000.0,100317000.0,99455000.0,99985000.0,1962.11149493,100125400.0,100228666.66666667
2024-03-31,99985000.0,101133000.0,99930000.0,100970000.0,2112.03397974,100309200.0,100252000.0
2024-04-01,100991000.0,101098000.0,98658000.0,100100000.0,4739.72230488,100351200.0,100351666.66666667
2024-04-02,100100000.0,100100000.0,95000000.0,96053000.0,8066.15019928,99381800.0,99041000.0
2024-04-03,96053000.0,97300000.0,94682000.0,96502000.0,4274.27113577,98722000.0,97551666.66666667
2024-04-04,96502000.0,99912000.0,95598000.0,99361000.0,4377.11634387,98597200.0,97305333.33333333
2024-04-05,99445000.0,99669000.0,96800000.0,98394000.0,3533.18774879,98082000.0,98085666.66666667
2024-04-06,98385000.0,99888000.0,97745000.0,99023000.0,1885.55868844,97866600.0,98926000.0
2024-04-07,99000000.0,100450000.0,98976000.0,99369000.0,2132.30263827,98529800.0,98928666.66666667
2024-04-08,99369000.0,103084000.0,99100000.0,102101000.0,5621.6941615,99649600.0,100164333.33333333
2024-04-09,102050000.0,102399000.0,98400000.0,99350000.0,4778.27379895,99647400.0,100273333.33333333
2024-04-10,99409000.0,101750000.0,97614000.0,100600000.0,4307.83087037,100088600.0,100683666.66666667
2024-04-11,100601000.0,101452000.0,100031000.0,100541000.0,3026.45443123,100392200.0,100163666.66666667
2024-04-12,100542000.0,101426000.0,98985000.0,99776000.0,5005.55856794,100473600.0,100305666.66666667
2024-04-13,99645000.0,100569000.0,95000000.0,97149000.0,9545.1942808,99483200.0,99155333.33333333
2024-04-14,97092000.0,99180000.0,95224000.0,98905000.0,6601.79791673,99394200.0,98610000.0
2024-04-15,98931000.0,99490000.0,95702000.0,96527000.0,5860.57730753,98579600.0,97527000.0
2024-04-16,96530000.0,96941000.0,93500000.0,95597000.0,6058.36670549,97590800.0,97009666.66666667
2024-04-17,95597000.0,96500000.0,90200000.0,91419000.0,7117.39044578,95919400.0,94514333.33333333
2024-04-18,91439000.0,94200000.0,90000000.0,93356000.0,5793.82700325,95160800.0,93457333.33333333
2024-04-19,93392000.0,95958000.0,88500000.0,93390000.0,8931.11165293,94057800.0,92721666.66666667
2024-04-20,93390000.0,95600000.0,92615000.0,94805000.0,2666.36468567,93713400.0,93850333.33333333
2024-04-21,94840000.0,95989000.0,94312000.0,94868000.0,2369.21252418,93567600.0,94354333.33333333
2024-04-22,94911000.0,97627000.0,94622000.0,97192000.0,3221.84889236,94722200.0,95621666.66666667
2024-04-23,97239000.0,97592000.0,95246000.0,96045000.0,3179.44418004,95260000.0,96035000.0
2024-04-24,96071000.0,96627000.0,92734000.0,93534000.0,3593.11116027,95288800.0,95590333.33333333
2024-04-25,93518000.0,94319000.0,91213000.0,92745000.0,3762.56315286,94876800.0,94108000.0
2024-04-26,92761000.0,93000000.0,91465000.0,91951000.0,2016.93752002,94293400.0,92743333.33333333
2024-04-27,91955000.0,92175000.0,90292000.0,91499000.0,2455.80711714,93154800.0,92065000.0
2024-04-28,91499000.0,92630000.0,90153000.0,90530000.0,1861.37990104,92051800.0,91326666.66666667
2024-04-29,90533000.0,92000000.0,88500000.0,91400000.0,4650.34162208,91625000.0,91143000.0
2024-04-30,91400000.0,92540000.0,85606000.0,87137000.0,7328.91773497,90503400.0,89689000.0
2024-05-01,87152000.0,87625000.0,80005000.0,83499000.0,15078.237548,88813000.0,87345333.33333333
2024-05-02,83499000.0,84000000.0,80601000.0,83078000.0,5609.70236742,87128800.0,84571333.33333333
2024-05-03,83096000.0,89821000.0,82807000.0,89291000.0,8040.2538403,86881000.0,85289333.33333333
2024-05-04,89291000.0,91123000.0,87910000.0,90303000.0,4208.08896117,86661600.0,87557333.33333333
2024-05-05,90303000.0,90759000.0,88331000.0,90061000.0,2550.73818403,87246400.0,89885000.0
2024-05-06,90100000.0,91681000.0,88500000.0,88804000.0,3986.16458238,88307400.0,89722666.66666667
2024-05-07,88780000.0,90157000.0,87500000.0,87595000.0,2916.803769,89210800.0,88820000.0
2024-05-08,87595000.0,88566000.0,85109000.0,85872000.0,3819.52775807,88527000.0,87423666.66666667
2024-05-09,85872000.0,88500000.0,85020000.0,88116000.0,3096.80934359,88089600.0,87194333.33333333
2024-05-10,88116000.0,88480000.0,85120000.0,85842000.0,3277.85722892,87245800.0,86610000.0
2024-05-11,85842000.0,86500000.0,85209000.0,85791000.0,1299.78149293,86643200.0,86583000.0
2024-05-12,85791000.0,86978000.0,85618000.0,86521000.0,1042.82371152,86428400.0,86051333.33333333
2024-05-13,86521000.0,88485000.0,85410000.0,87928000.0,3085.90700562,86839600.0,86746666.66666667
2024-05-14,87934000.0,88225000.0,85801000.0,86500000.0,2756.81157854,86516400.0,86983000.0
2024-05-15,86500000.0,92444000.0,86200000.0,92111000.0,5272.78652607,87770200.0,88846333.33333333
2024-05-16,92111000.0,92860000.0,90250000.0,90800000.0,3657.22884649,88772000.0,89803666.66666667
2024-05-17,90839000.0,93123000.0,90700000.0,92646000.0,2713.8193315,89997000.0,91852333.33333333
2024-05-18,92632000.0,93500000.0,92337000.0,93066000.0,1821.32715047,91024600.0,92170666.66666667
2024-05-19,93066000.0,93990000.0,91843000.0,92185000.0,2335.84848532,92161600.0,92632333.33333333
2024-05-20,92185000.0,97264000.0,91931000.0,97260000.0,4413.1861654,93191400.0,94170333.33333333
2024-05-21,97260000.0,98150000.0,95571000.0,96700000.0,4609.75650446,94371400.0,95381666.66666667
2024-05-22,96717000.0,96999000.0,94640000.0,95421000.0,2799.80156982,94926400.0,96460333.33333333
2024-05-23,95421000.0,96881000.0,93000000.0,94900000.0,4396.1343619,95293200.0,95673666.66666667
2024-05-24,94897000.0,96160000.0,93300000.0,95214000.0,2489.94183313,95899000.0,95178333.33333333
2024-05-25,95214000.0,96598000.0,95192000.0,96240000.0,1452.89641348,95695000.0,95451333.33333333
2024-05-26,96240000.0,96590000.0,95400000.0,95610000.0,1583.87158304,95477000.0,95688000.0
2024-05-27,95634000.0,97360000.0,95050000.0,96050000.0,2667.48347563,95602800.0,95966666.66666667
2024-05-28,96050000.0,96119000.0,93654000.0,94600000.0,3176.96320333,95542800.0,95420000.0
2024-05-29,94654000.0,95232000.0,93440000.0,93910000.0,2475.18788783,95282000.0,94853333.33333333
2024-05-30,93910000.0,96120000.0,93620000.0,94943000.0,2703.78621192,95022600.0,94484333.33333333
2024-05-31,95005000.0,96000000.0,93700000.0,94505000.0,2203.22332533,94801600.0,94452666.66666667
2024-06-01,94504000.0,94850000.0,94361000.0,94720000.0,620.25035104,94535600.0,94722666.66666667
2024-06-02,94762000.0,95626000.0,94500000.0,95000000.0,1113.85982666,94615600.0,94741666.66666667
2024-06-03,95000000.0,97358000.0,94825000.0,95994000.0,2779.47684838,95032400.0,95238000.0
2024-06-04,95994000.0,97927000.0,95520000.0,97500000.0,2699.30531296,95543800.0,96164666.66666667
2024-06-05,97490000.0,98989000.0,97280000.0,98385000.0,2709.00469092,96319800.0,97293000.0
2024-06-06,98385000.0,99400000.0,98009000.0,98334000.0,2226.53984487,97042600.0,98073000.0
2024-06-07,98320000.0,99650000.0,97219000.0,97919000.0,3319.13194888,97626400.0,98212666.66666667
2024-06-08,97919000.0,98278000.0,97750000.0,98125000.0,1083.63453147,98052600.0,98126000.0
2024-06-09,98137000.0,98400000.0,97710000.0,97983000.0,903.04585461,98149200.0,98009000.0
2024-06-10,97983000.0,98031000.0,96980000.0,97276000.0,1491.30862127,97927400.0,97794666.66666667
2024-06-11,97279000.0,97350000.0,93821000.0,95329000.0,3889.452394,97326400.0,96862666.66666667
2024-06-12,95329000.0,98204000.0,94502000.0,95934000.0,3395.53957526,96929400.0,96179666.66666667
2024-06-13,95930000.0,96356000.0,94107000.0,94614000.0,2161.15981221,96227200.0,95292333.33333333
2024-06-14,94614000.0,95202000.0,93001000.0,93978000.0,2232.32985005,95426200.0,94842000.0
2024-06-15,93979000.0,94268000.0,93546000.0,93910000.0,906.41818634,94753000.0,94167333.33333333
2024-06-16,93913000.0,94708000.0,93611000.0,94219000.0,841.90412208,94531000.0,94035666.66666667
2024-06-17,94219000.0,94442000.0,91559000.0,93588000.0,3306.85987741,94061800.0,93905666.66666667
2024-06-18,93589000.0,93699000.0,90638000.0,91649000.0,3084.47656922,93468800.0,93152000.0
2024-06-19,91649000.0,92727000.0,91170000.0,91555000.0,1711.11748826,92984200.0,92264000.0
2024-06-20,91549000.0,93581000.0,91500000.0,91780000.0,1989.14998554,92558200.0,91661333.33333333
2024-06-21,91753000.0,92031000.0,89501000.0,90308000.0,2713.72122916,91776000.0,91214333.33333333
2024-06-22,90308000.0,91086000.0,90141000.0,90874000.0,648.51462524,91233200.0,90987333.33333333
2024-06-23,90874000.0,91382000.0,89033000.0,89046000.0,1076.73789827,90712600.0,90076000.0
2024-06-24,89100000.0,89441000.0,83101000.0,85496000.0,7434.8292641,89500800.0,88472000.0
2024-06-25,85495000.0,87981000.0,85032000.0,87450000.0,3359.06885104,88634800.0,87330666.66666667
2024-06-26,87463000.0,88356000.0,85930000.0,86027000.0,1958.86652444,87778600.0,86324333.33333333
2024-06-27,86092000.0,87957000.0,85396000.0,86884000.0,1879.37091558,86980600.0,86787000.0
2024-06-28,86875000.0,87510000.0,84740000.0,85158000.0,2112.30766272,86203000.0,86023000.0
2024-06-29,85157000.0,86000000.0,85102000.0,85765000.0,750.29847644,86256800.0,85935666.66666667
2024-06-30,85765000.0,88490000.0,85370000.0,87920000.0,1407.83744184,86350800.0,86281000.0
2024-07-01,87920000.0,89644000.0,87609000.0,88253000.0,2120.47778236,86796000.0,87312666.66666667
2024-07-02,88259000.0,88847000.0,86987000.0,87248000.0,1525.13237149,86868800.0,87807000.0
2024-07-03,87270000.0,87623000.0,84508000.0,85331000.0,2823.97617467,86903400.0,86944000.0
2024-07-04,85331000.0,85592000.0,81207000.0,81680000.0,6151.28764968,86086400.0,84753000.0
2024-07-05,81680000.0,82544000.0,77335000.0,81118000.0,9719.19667539,84726000.0,82709666.66666667
2024-07-06,81118000.0,83202000.0,79938000.0,82826000.0,2664.49967064,83640600.0,81874666.66666667
2024-07-07,82850000.0,82940000.0,79280000.0,79397000.0,2527.24731033,82070400.0,81113666.66666667
2024-07-08,79397000.0,82700000.0,77880000.0,80534000.0,5094.76571434,81111000.0,80919000.0
2024-07-09,80499000.0,82300000.0,80000000.0,82043000.0,2547.62184575,81183600.0,80658000.0
2024-07-10,82043000.0,83825000.0,81096000.0,81896000.0,2927.47972497,81339200.0,81491000.0
2024-07-11,81926000.0,83795000.0,81000000.0,81070000.0,2930.42730849,80988000.0,81669666.66666667
2024-07-12,81070000.0,82309000.0,80085000.0,81540000.0,2003.05277025,81416600.0,81502000.0
2024-07-13,81548000.0,83700000.0,81300000.0,82901000.0,1698.9670231,81890000.0,81837000.0
2024-07-14,82901000.0,86000000.0,82860000.0,85430000.0,3162.56205447,82567400.0,83290333.33333333
2024-07-15,85430000.0,91294000.0,85269000.0,91162000.0,5087.5047679,84420600.0,86497666.66666667
2024-07-16,91162000.0,91544000.0,87300000.0,90807000.0,6229.90082082,86368000.0,89133000.0
2024-07-17,90825000.0,92159000.0,89380000.0,89467000.0,3690.86942876,87953400.0,90478666.66666667
2024-07-18,89452000.0,91200000.0,89049000.0,89850000.0,2571.16592106,89343200.0,90041333.33333333
2024-07-19,89850000.0,90342000.0,88675000.0,89689000.0,1009.847716,90195000.0,89668666.66666667
